date,hospital_padronizado,cidade,especialidade,tipo_alerta,count,year,month,day_of_week
2025-07-28,HOSPITAL GERAL FORTALEZA,Fortaleza,ONCOLOGIA CLINICA,Pré 2 dias,29,2025,7,Monday
2025-07-30,HOSPITAL GERAL FORTALEZA,Fortaleza,ONCOLOGIA CLINICA,Pré 2 dias,78,2025,7,Wednesday
2025-07-01,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Agendamentos,94,2025,7,Tuesday
2025-07-02,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Agendamentos,100,2025,7,Wednesday
2025-07-04,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Agendamentos,166,2025,7,Friday
2025-07-07,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Agendamentos,262,2025,7,Monday
2025-07-08,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Agendamentos,63,2025,7,Tuesday
2025-07-09,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Agendamentos,72,2025,7,Wednesday
2025-07-11,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Agendamentos,224,2025,7,Friday
2025-07-14,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Agendamentos,136,2025,7,Monday
2025-07-15,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Agendamentos,114,2025,7,Tuesday
2025-07-16,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Agendamentos,60,2025,7,Wednesday
2025-07-21,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Agendamentos,104,2025,7,Monday
2025-07-25,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Agendamentos,140,2025,7,Friday
2025-07-28,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Agendamentos,171,2025,7,Monday
2025-07-30,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Agendamentos,136,2025,7,Wednesday
2025-07-31,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Agendamentos,125,2025,7,Thursday
2025-07-01,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Pré 10 dias,16,2025,7,Tuesday
2025-07-04,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Pré 10 dias,32,2025,7,Friday
2025-07-07,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Pré 10 dias,26,2025,7,Monday
2025-07-11,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Pré 10 dias,25,2025,7,Friday
2025-07-14,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Pré 10 dias,31,2025,7,Monday
2025-07-21,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Pré 10 dias,32,2025,7,Monday
2025-07-25,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Pré 10 dias,50,2025,7,Friday
2025-07-28,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Pré 10 dias,34,2025,7,Monday
2025-07-30,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Pré 10 dias,15,2025,7,Wednesday
2025-07-01,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Pré 2 dias,26,2025,7,Tuesday
2025-07-02,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Pré 2 dias,17,2025,7,Wednesday
2025-07-04,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Pré 2 dias,17,2025,7,Friday
2025-07-07,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Pré 2 dias,15,2025,7,Monday
2025-07-08,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Pré 2 dias,31,2025,7,Tuesday
2025-07-09,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Pré 2 dias,16,2025,7,Wednesday
2025-07-11,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Pré 2 dias,32,2025,7,Friday
2025-07-14,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Pré 2 dias,16,2025,7,Monday
2025-07-15,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Pré 2 dias,16,2025,7,Tuesday
2025-07-21,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Pré 2 dias,15,2025,7,Monday
2025-07-25,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Pré 2 dias,31,2025,7,Friday
2025-07-28,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Pré 2 dias,16,2025,7,Monday
2025-07-30,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,ORTOPEDI/TRAUMATOLOGIA,Pré 2 dias,55,2025,7,Wednesday
2025-07-02,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA,Agendamentos,16,2025,7,Wednesday
2025-07-04,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA,Agendamentos,15,2025,7,Friday
2025-07-07,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA,Agendamentos,8,2025,7,Monday
2025-07-08,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA,Agendamentos,9,2025,7,Tuesday
2025-07-09,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA,Agendamentos,4,2025,7,Wednesday
2025-07-11,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA,Agendamentos,4,2025,7,Friday
2025-07-14,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA,Agendamentos,4,2025,7,Monday
2025-07-15,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA,Agendamentos,35,2025,7,Tuesday
2025-07-16,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA,Agendamentos,5,2025,7,Wednesday
2025-07-21,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA,Agendamentos,4,2025,7,Monday
2025-07-28,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA,Agendamentos,7,2025,7,Monday
2025-07-30,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA,Agendamentos,20,2025,7,Wednesday
2025-07-31,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA,Agendamentos,26,2025,7,Thursday
2025-07-04,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA,Pré 10 dias,21,2025,7,Friday
2025-07-08,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA,Pré 10 dias,1,2025,7,Tuesday
2025-07-11,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA,Pré 10 dias,19,2025,7,Friday
2025-07-15,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA,Pré 10 dias,1,2025,7,Tuesday
2025-07-25,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA,Pré 10 dias,21,2025,7,Friday
2025-07-04,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA,Pré 2 dias,10,2025,7,Friday
2025-07-11,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA,Pré 2 dias,11,2025,7,Friday
2025-07-14,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA,Pré 2 dias,10,2025,7,Monday
2025-07-16,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA,Pré 2 dias,1,2025,7,Wednesday
2025-07-21,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA,Pré 2 dias,9,2025,7,Monday
2025-07-25,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA,Pré 2 dias,8,2025,7,Friday
2025-07-28,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA,Pré 2 dias,10,2025,7,Monday
2025-07-01,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA COLUNA,Agendamentos,24,2025,7,Tuesday
2025-07-02,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA COLUNA,Agendamentos,8,2025,7,Wednesday
2025-07-04,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA COLUNA,Agendamentos,29,2025,7,Friday
2025-07-08,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA COLUNA,Agendamentos,9,2025,7,Tuesday
2025-07-11,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA COLUNA,Agendamentos,91,2025,7,Friday
2025-07-14,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA COLUNA,Agendamentos,12,2025,7,Monday
2025-07-15,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA COLUNA,Agendamentos,13,2025,7,Tuesday
2025-07-16,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA COLUNA,Agendamentos,21,2025,7,Wednesday
2025-07-21,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA COLUNA,Agendamentos,10,2025,7,Monday
2025-07-25,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA COLUNA,Agendamentos,67,2025,7,Friday
2025-07-28,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA COLUNA,Agendamentos,37,2025,7,Monday
2025-07-30,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA COLUNA,Agendamentos,18,2025,7,Wednesday
2025-07-07,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA COLUNA,Pré 10 dias,27,2025,7,Monday
2025-07-14,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA COLUNA,Pré 10 dias,21,2025,7,Monday
2025-07-21,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA COLUNA,Pré 10 dias,36,2025,7,Monday
2025-07-28,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA COLUNA,Pré 10 dias,33,2025,7,Monday
2025-07-01,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA COLUNA,Pré 2 dias,29,2025,7,Tuesday
2025-07-08,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA COLUNA,Pré 2 dias,31,2025,7,Tuesday
2025-07-15,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA COLUNA,Pré 2 dias,30,2025,7,Tuesday
2025-07-30,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA COLUNA,Pré 2 dias,40,2025,7,Wednesday
2025-07-31,POLICLÍNICA ADERSON TAVARES BEZERRA,Crato,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,1,2025,7,Thursday
2025-07-25,POLICLÍNICA ADERSON TAVARES BEZERRA,Crato,ORTOPEDIA E TRAUMATOLOGIA,Pré 10 dias,1,2025,7,Friday
2025-07-25,POLICLÍNICA ADERSON TAVARES BEZERRA,Crato,ORTOPEDIA E TRAUMATOLOGIA,Pré 2 dias,2,2025,7,Friday
2025-07-31,POLICLÍNICA BÁRBARA PEREIRA DE ALENCAR,Campos Sales,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,1,2025,7,Thursday
2025-07-25,POLICLÍNICA BÁRBARA PEREIRA DE ALENCAR,Campos Sales,ORTOPEDIA E TRAUMATOLOGIA,Pré 2 dias,19,2025,7,Friday
2025-07-21,POLICLÍNICA BERNARDO FÉLIX DA SILVA,Sobral,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,3,2025,7,Monday
2025-07-24,POLICLÍNICA BERNARDO FÉLIX DA SILVA,Sobral,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,4,2025,7,Thursday
2025-07-25,POLICLÍNICA BERNARDO FÉLIX DA SILVA,Sobral,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,13,2025,7,Friday
2025-07-30,POLICLÍNICA BERNARDO FÉLIX DA SILVA,Sobral,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,29,2025,7,Wednesday
2025-07-31,POLICLÍNICA BERNARDO FÉLIX DA SILVA,Sobral,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,11,2025,7,Thursday
2025-07-25,POLICLÍNICA BERNARDO FÉLIX DA SILVA,Sobral,ORTOPEDIA E TRAUMATOLOGIA,Pré 10 dias,2,2025,7,Friday
2025-07-25,POLICLÍNICA BERNARDO FÉLIX DA SILVA,Sobral,ORTOPEDIA E TRAUMATOLOGIA,Pré 2 dias,11,2025,7,Friday
2025-07-30,POLICLÍNICA CORONEL LIBÓRIO G. SILVA,Camocim,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,22,2025,7,Wednesday
2025-07-31,POLICLÍNICA CORONEL LIBÓRIO G. SILVA,Camocim,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,15,2025,7,Thursday
2025-07-30,POLICLÍNICA CORONEL LIBÓRIO G. SILVA,Camocim,ORTOPEDIA E TRAUMATOLOGIA,Pré 10 dias,19,2025,7,Wednesday
2025-07-21,POLICLÍNICA DR. CLOVIS AMORA VASCONCELOS BATURITE,Baturité,ORTOPEDIA E TRAUMATOLOGIA,Pré 2 dias,2,2025,7,Monday
2025-07-25,POLICLÍNICA DR. FRANCISCO CARLOS CAVALCANTE ROQUE,Quixadá,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,14,2025,7,Friday
2025-07-30,POLICLÍNICA DR. FRANCISCO CARLOS CAVALCANTE ROQUE,Quixadá,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,12,2025,7,Wednesday
2025-07-31,POLICLÍNICA DR. FRANCISCO CARLOS CAVALCANTE ROQUE,Quixadá,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,1,2025,7,Thursday
2025-07-25,POLICLÍNICA DR. FRANCISCO CARLOS CAVALCANTE ROQUE,Quixadá,ORTOPEDIA E TRAUMATOLOGIA,Pré 10 dias,21,2025,7,Friday
2025-07-16,POLICLÍNICA DR. FRUTUOSO GOMES DE FREITAS,Tauá,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,1,2025,7,Wednesday
2025-07-25,POLICLÍNICA DR. FRUTUOSO GOMES DE FREITAS,Tauá,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,16,2025,7,Friday
2025-07-30,POLICLÍNICA DR. FRUTUOSO GOMES DE FREITAS,Tauá,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,19,2025,7,Wednesday
2025-07-31,POLICLÍNICA DR. FRUTUOSO GOMES DE FREITAS,Tauá,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,14,2025,7,Thursday
2025-07-21,POLICLÍNICA DR. FRUTUOSO GOMES DE FREITAS,Tauá,ORTOPEDIA E TRAUMATOLOGIA,Pré 10 dias,1,2025,7,Monday
2025-07-25,POLICLÍNICA DR. FRUTUOSO GOMES DE FREITAS,Tauá,ORTOPEDIA E TRAUMATOLOGIA,Pré 10 dias,8,2025,7,Friday
2025-07-21,POLICLÍNICA DR. FRUTUOSO GOMES DE FREITAS,Tauá,ORTOPEDIA E TRAUMATOLOGIA,Pré 2 dias,1,2025,7,Monday
2025-07-30,POLICLÍNICA DR. FRUTUOSO GOMES DE FREITAS,Tauá,ORTOPEDIA E TRAUMATOLOGIA,Pré 2 dias,5,2025,7,Wednesday
2025-07-30,POLICLÍNICA DR. JOSÉ HAMILTON SARAIVA BARBOSA,Aracati,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,2,2025,7,Wednesday
2025-07-31,POLICLÍNICA DR. JOSÉ HAMILTON SARAIVA BARBOSA,Aracati,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,7,2025,7,Thursday
2025-07-30,POLICLÍNICA DR. JOSÉ HAMILTON SARAIVA BARBOSA,Aracati,ORTOPEDIA E TRAUMATOLOGIA,Pré 2 dias,33,2025,7,Wednesday
2025-07-30,POLICLÍNICA DR. JOSÉ MARTINS DE SANTIAGO,Russas,ORTOPEDIA E TRAUMATOLOGIA,Pré 10 dias,31,2025,7,Wednesday
2025-07-16,POLICLÍNICA DR. JOSÉ MARTINS DE SANTIAGO,Russas,ORTOPEDIA E TRAUMATOLOGIA,Pré 2 dias,1,2025,7,Wednesday
2025-07-30,POLICLÍNICA DR. JOSÉ MARTINS DE SANTIAGO,Russas,ORTOPEDIA E TRAUMATOLOGIA,Pré 2 dias,58,2025,7,Wednesday
2025-07-31,POLICLÍNICA DR. PLÁCIDO MARINO DE ANDRADE,Acaraú,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,4,2025,7,Thursday
2025-07-25,POLICLÍNICA DR. SEBASTIÃO LIMEIRA GUEDES,Icó,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,15,2025,7,Friday
2025-07-30,POLICLÍNICA DR. SEBASTIÃO LIMEIRA GUEDES,Icó,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,99,2025,7,Wednesday
2025-07-31,POLICLÍNICA DR. SEBASTIÃO LIMEIRA GUEDES,Icó,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,18,2025,7,Thursday
2025-07-25,POLICLÍNICA DR. SEBASTIÃO LIMEIRA GUEDES,Icó,ORTOPEDIA E TRAUMATOLOGIA,Pré 10 dias,9,2025,7,Friday
2025-07-25,POLICLÍNICA DR. SEBASTIÃO LIMEIRA GUEDES,Icó,ORTOPEDIA E TRAUMATOLOGIA,Pré 2 dias,81,2025,7,Friday
2025-07-25,POLICLÍNICA DRA MARCIA MOREIRA DE MENESES,Pacajus,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,3,2025,7,Friday
2025-07-30,POLICLÍNICA DRA MARCIA MOREIRA DE MENESES,Pacajus,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,17,2025,7,Wednesday
2025-07-31,POLICLÍNICA DRA MARCIA MOREIRA DE MENESES,Pacajus,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,27,2025,7,Thursday
2025-07-25,POLICLÍNICA DRA MARCIA MOREIRA DE MENESES,Pacajus,ORTOPEDIA E TRAUMATOLOGIA,Pré 10 dias,4,2025,7,Friday
2025-07-25,POLICLÍNICA DRA MARCIA MOREIRA DE MENESES,Pacajus,ORTOPEDIA E TRAUMATOLOGIA,Pré 2 dias,45,2025,7,Friday
2025-07-21,POLICLÍNICA FRANCISCO PINHEIRO ALVES,Itapipoca,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,4,2025,7,Monday
2025-07-24,POLICLÍNICA FRANCISCO PINHEIRO ALVES,Itapipoca,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,4,2025,7,Thursday
2025-07-25,POLICLÍNICA FRANCISCO PINHEIRO ALVES,Itapipoca,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,16,2025,7,Friday
2025-07-30,POLICLÍNICA FRANCISCO PINHEIRO ALVES,Itapipoca,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,19,2025,7,Wednesday
2025-07-31,POLICLÍNICA FRANCISCO PINHEIRO ALVES,Itapipoca,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,11,2025,7,Thursday
2025-07-25,POLICLÍNICA FRANCISCO PINHEIRO ALVES,Itapipoca,ORTOPEDIA E TRAUMATOLOGIA,Pré 10 dias,24,2025,7,Friday
2025-07-25,POLICLÍNICA FRANCISCO PINHEIRO ALVES,Itapipoca,ORTOPEDIA E TRAUMATOLOGIA,Pré 2 dias,31,2025,7,Friday
2025-07-25,POLICLÍNICA JOÃO PEREIRA DOS SANTOS,Juazeiro do Norte,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,4,2025,7,Friday
2025-07-30,POLICLÍNICA JOÃO PEREIRA DOS SANTOS,Juazeiro do Norte,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,3,2025,7,Wednesday
2025-07-31,POLICLÍNICA JOÃO PEREIRA DOS SANTOS,Juazeiro do Norte,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,1,2025,7,Thursday
2025-07-30,POLICLÍNICA JUDITE SALES SARAIVA,Limoeiro do Norte,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,139,2025,7,Wednesday
2025-07-31,POLICLÍNICA JUDITE SALES SARAIVA,Limoeiro do Norte,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,35,2025,7,Thursday
2025-07-25,POLICLÍNICA JUDITE SALES SARAIVA,Limoeiro do Norte,ORTOPEDIA E TRAUMATOLOGIA,Pré 10 dias,4,2025,7,Friday
2025-07-25,POLICLÍNICA JUDITE SALES SARAIVA,Limoeiro do Norte,ORTOPEDIA E TRAUMATOLOGIA,Pré 2 dias,75,2025,7,Friday
2025-07-25,POLICLÍNICA MANOEL CARLOS DE GOUVÊA,Iguatu,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,8,2025,7,Friday
2025-07-30,POLICLÍNICA MANOEL CARLOS DE GOUVÊA,Iguatu,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,11,2025,7,Wednesday
2025-07-31,POLICLÍNICA MANOEL CARLOS DE GOUVÊA,Iguatu,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,2,2025,7,Thursday
2025-07-25,POLICLÍNICA MANOEL CARLOS DE GOUVÊA,Iguatu,ORTOPEDIA E TRAUMATOLOGIA,Pré 10 dias,8,2025,7,Friday
2025-07-30,POLICLÍNICA MANOEL CARLOS DE GOUVÊA,Iguatu,ORTOPEDIA E TRAUMATOLOGIA,Pré 10 dias,18,2025,7,Wednesday
2025-07-30,POLICLÍNICA MANOEL CARLOS DE GOUVÊA,Iguatu,ORTOPEDIA E TRAUMATOLOGIA,Pré 2 dias,80,2025,7,Wednesday
2025-07-30,POLICLÍNICA RAIMUNDO SOARES RESENDE,Crateús,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,27,2025,7,Wednesday
2025-07-31,POLICLÍNICA RAIMUNDO SOARES RESENDE,Crateús,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,10,2025,7,Thursday
2025-07-30,POLICLÍNICA RAIMUNDO SOARES RESENDE,Crateús,ORTOPEDIA E TRAUMATOLOGIA,Pré 10 dias,13,2025,7,Wednesday
2025-07-25,POLICLÍNICA RAIMUNDO SOARES RESENDE,Crateús,ORTOPEDIA E TRAUMATOLOGIA,Pré 2 dias,19,2025,7,Friday
2025-07-25,POLICLÍNICA REGIONAL DR. FRANCISCO EDVALDO COELHO MOITA,Tianguá,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,4,2025,7,Friday
2025-07-30,POLICLÍNICA REGIONAL DR. FRANCISCO EDVALDO COELHO MOITA,Tianguá,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,58,2025,7,Wednesday
2025-07-31,POLICLÍNICA REGIONAL DR. FRANCISCO EDVALDO COELHO MOITA,Tianguá,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,6,2025,7,Thursday
2025-07-25,POLICLÍNICA REGIONAL DR. JOSÉ CORREIA SALES,Caucaia,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,56,2025,7,Friday
2025-07-30,POLICLÍNICA REGIONAL DR. JOSÉ CORREIA SALES,Caucaia,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,20,2025,7,Wednesday
2025-07-31,POLICLÍNICA REGIONAL DR. JOSÉ CORREIA SALES,Caucaia,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,18,2025,7,Thursday
2025-07-30,POLICLÍNICA REGIONAL DR. JOSÉ CORREIA SALES,Caucaia,ORTOPEDIA E TRAUMATOLOGIA,Pré 10 dias,22,2025,7,Wednesday
2025-07-25,POLICLÍNICA REGIONAL DR. JOSÉ CORREIA SALES,Caucaia,ORTOPEDIA E TRAUMATOLOGIA,Pré 2 dias,22,2025,7,Friday
2025-07-30,POLICLÍNICA REGIONAL DR. JOSÉ CORREIA SALES,Caucaia,ORTOPEDIA E TRAUMATOLOGIA,Pré 2 dias,25,2025,7,Wednesday
2025-07-24,POLICLÍNICA REGIONAL JOSÉ GILVAN LEITE SAMPAIO,Brejo Santo,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,4,2025,7,Thursday
2025-07-25,POLICLÍNICA REGIONAL JOSÉ GILVAN LEITE SAMPAIO,Brejo Santo,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,25,2025,7,Friday
2025-07-30,POLICLÍNICA REGIONAL JOSÉ GILVAN LEITE SAMPAIO,Brejo Santo,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,32,2025,7,Wednesday
2025-07-31,POLICLÍNICA REGIONAL JOSÉ GILVAN LEITE SAMPAIO,Brejo Santo,ORTOPEDIA E TRAUMATOLOGIA,Agendamentos,8,2025,7,Thursday
2025-07-21,POLICLÍNICA REGIONAL JOSÉ GILVAN LEITE SAMPAIO,Brejo Santo,ORTOPEDIA E TRAUMATOLOGIA,Pré 10 dias,4,2025,7,Monday
2025-07-25,POLICLÍNICA REGIONAL JOSÉ GILVAN LEITE SAMPAIO,Brejo Santo,ORTOPEDIA E TRAUMATOLOGIA,Pré 10 dias,30,2025,7,Friday
2025-07-25,POLICLÍNICA REGIONAL JOSÉ GILVAN LEITE SAMPAIO,Brejo Santo,ORTOPEDIA E TRAUMATOLOGIA,Pré 2 dias,30,2025,7,Friday
2025-07-30,POLICLÍNICA REGIONAL JOSÉ GILVAN LEITE SAMPAIO,Brejo Santo,ORTOPEDIA E TRAUMATOLOGIA,Pré 2 dias,27,2025,7,Wednesday
2025-07-01,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA JOELHO,Agendamentos,41,2025,7,Tuesday
2025-07-04,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA JOELHO,Agendamentos,29,2025,7,Friday
2025-07-07,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA JOELHO,Agendamentos,4,2025,7,Monday
2025-07-08,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA JOELHO,Agendamentos,65,2025,7,Tuesday
2025-07-09,HOSPITAL GERAL FORTALEZA,Fortaleza,ORTOPEDIA JOELHO,Agendamentos,43,2025,7,Wednesday
